tweets,quote_status,language,favorite_count,retweet_count,time,id,processed_text,cleaned_tweets,neg,neu,pos
"@VarchiePolls Oh, you really think we are going back to boring Varchie. Let me get it to you , Archie isn’t love with Veronica and wanted to dump her in 418. He wrote a LOVE SONG for Betty and didn’t care about his relationship with Veronica.

Hope you enjoy this season full of Barchie",False,en,3,0,2021-02-25 20:54:17,1365042454341148672,"['oh', 'really', 'think', 'going', 'back', 'boring', 'varchie', 'let', 'get', 'archie', 'love', 'veronica', 'wanted', 'dump', '418', 'wrote', 'love', 'song', 'betty', 'care', 'relationship', 'veronica', 'hope', 'enjoy', 'season', 'full', 'barchie']"," oh, you really think we are going back to boring varchie. let me get it to you , archie isn’t love with veronica and wanted to dump her in 418. he wrote a love song for betty and didn’t care about his relationship with veronica.

hope you enjoy this season full of barchie",0.10169491525423728,0.05084745762711864,0.847457627118644
@gaymurena barchie all the way,False,en,1,0,2021-02-25 20:54:09,1365042422514876421,"['barchie', 'way']", barchie all the way,0.0,0.0,1.0
"There’s Ronnie &amp; Archie

She goes in to kiss him &amp; he’s confused. 
She’s says her &amp; Chad are on a break &amp; he’s not seeing anyone. 
She notices his look &amp; asks or are you? 
A: I’m kinda seeing someone, idk what it is yet. 
V: who? 
A: V it’s Betty. I’m kinda seeing Betty #barchie",False,en,2,0,2021-02-25 20:53:55,1365042362519584779,"['ronnie', 'amp', 'archie', 'goes', 'kiss', 'amp', 'confused', 'says', 'amp', 'chad', 'break', 'amp', 'seeing', 'anyone', 'notices', 'look', 'amp', 'asks', 'kinda', 'seeing', 'someone', 'idk', 'yet', 'v', 'v', 'betty', 'kinda', 'seeing', 'betty', 'barchie']","there’s ronnie &amp; archie

she goes in to kiss him &amp; he’s confused. 
she’s says her &amp; chad are on a break &amp; he’s not seeing anyone. 
she notices his look &amp; asks or are you? 
a: i’m kinda seeing someone, idk what it is yet. 
v: who? 
a: v it’s betty. i’m kinda seeing betty barchie",0.0,0.0,1.0
RT @imaginebarchie: if bughead dates then varchie will probably date . but when barchie dates it would destroy both ships and that is exact…,False,en,0,1,2021-02-25 20:53:28,1365042248858050560,"['bughead', 'dates', 'varchie', 'probably', 'date', 'barchie', 'dates', 'would', 'destroy', 'ships', 'exact']",rt : if bughead dates then varchie will probably date . but when barchie dates it would destroy both ships and that is exact…,0.0,0.0,1.0
"If our love is tragedy,why are you my remedy ,if our love's insanity why are you my clarity?
#barchie https://t.co/fhgVd1Dex2",False,en,18,0,2021-02-25 20:53:27,1365042248048472065,"['love', 'tragedy', 'remedy', 'love', 'insanity', 'clarity', 'barchie']","if our love is tragedy,why are you my remedy ,if our love's insanity why are you my clarity?
barchie ",0.10526315789473684,0.0,0.8947368421052632
do u still believe barchie will be endgame — yes https://t.co/ASKyj9KFlL,False,en,15,3,2021-02-25 20:53:01,1365042137738448896,"['u', 'still', 'believe', 'barchie', 'endgame', 'yes']",do u still believe barchie will be endgame — yes ,0.1,0.0,0.9
"@bugheadaIe You all are actually obsessed with Barchie and feel so threatened. You can’t stop bc you are trying to make yourselves feel better. 

You actually can’t go one day without saying “bUgHeAd DiD iT BetTeR”

Why don’t you deactivate again?",False,en,1,0,2021-02-25 20:52:16,1365041947598069764,"['actually', 'obsessed', 'barchie', 'feel', 'threatened', 'stop', 'bc', 'trying', 'make', 'feel', 'better', 'actually', 'go', 'one', 'day', 'without', 'saying', 'bughead', 'better', 'deactivate']"," you all are actually obsessed with barchie and feel so threatened. you can’t stop bc you are trying to make yourselves feel better. 

you actually can’t go one day without saying “bughead did it better”

why don’t you deactivate again?",0.0,0.0,1.0
"@dipankarjoshi2 @JuliDG Sorry? So it’s ok to ship 2 people who lied and cheated on their partners in the first place? Nobody is perfect lol. Let people ship who they want Bughead, Varchie, Barchie, Choni, W.e. This show is turning into ship wars, nevermind Riverdale. It’s all I see every week",False,en,1,0,2021-02-25 20:52:11,1365041929365426181,"['sorry', 'ok', 'ship', '2', 'people', 'lied', 'cheated', 'partners', 'first', 'place', 'nobody', 'perfect', 'lol', 'let', 'people', 'ship', 'want', 'bughead', 'varchie', 'barchie', 'choni', 'w', 'e', 'show', 'turning', 'ship', 'wars', 'nevermind', 'riverdale', 'see', 'every', 'week']","  sorry? so it’s ok to ship 2 people who lied and cheated on their partners in the first place? nobody is perfect lol. let people ship who they want bughead, varchie, barchie, choni, w.e. this show is turning into ship wars, nevermind riverdale. it’s all i see every week",0.02040816326530612,0.0,0.9795918367346939
Thats exactly what I think! Before the time jump I was only here for #Choni bc bh and va were boring to me. But now! #Barchie is here and their story has so much potential! Also the chemistry between KJ and Lili is 🔥🔥🔥 https://t.co/Un39sUyetu,True,en,67,10,2021-02-25 20:49:42,1365041302744797193,"['thats', 'exactly', 'think', 'time', 'jump', 'choni', 'bc', 'bh', 'va', 'boring', 'barchie', 'story', 'much', 'potential', 'also', 'chemistry', 'kj', 'lili']",thats exactly what i think! before the time jump i was only here for choni bc bh and va were boring to me. but now! barchie is here and their story has so much potential! also the chemistry between kj and lili is :fire::fire::fire: ,0.0,0.023255813953488372,0.9767441860465116
"@falliamsdynsty How many times has your fandom said Barchie was never gonna happen? If you really think this won’t turn into something more, just proves that you are actually watching a different show",False,en,0,0,2021-02-25 20:49:41,1365041298605027332,"['many', 'times', 'fandom', 'said', 'barchie', 'never', 'gonna', 'happen', 'really', 'think', 'turn', 'something', 'proves', 'actually', 'watching', 'different', 'show']"," how many times has your fandom said barchie was never gonna happen? if you really think this won’t turn into something more, just proves that you are actually watching a different show",0.0,0.0,1.0
@Recap_Rewind @lilireinhart @RiverdaleWriter @WriterRAS OH MY GOD! I LOVE Y'ALLS PODCAST! LAST WEEKS ONE WAS PRICELESS! SO GOOD!,False,en,5,0,2021-02-25 20:49:32,1365041259690262539,"['oh', 'god', 'love', 'alls', 'podcast', 'last', 'weeks', 'one', 'priceless', 'good']", rewind    oh my god! i love y'alls podcast! last weeks one was priceless! so good!,0.13333333333333333,0.0,0.8666666666666667
RT @jaceyskeene: obviously betty wanted a distraction from the polly situation wtf was archie supposed to do? she didn’t wanna talk about i…,False,en,0,22,2021-02-25 20:48:49,1365041078928248833,"['obviously', 'betty', 'wanted', 'distraction', 'polly', 'situation', 'wtf', 'archie', 'supposed', 'wanna', 'talk']",rt : obviously betty wanted a distraction from the polly situation wtf was archie supposed to do? she didn’t wanna talk about i…,0.0,0.0,1.0
i love barchie but i cant stand bazzi’s “mine” anymore ugh,False,en,4,0,2021-02-25 20:48:42,1365041052143468549,"['love', 'barchie', 'cant', 'stand', 'bazzi', 'mine', 'anymore', 'ugh']",i love barchie but i cant stand bazzi’s “mine” anymore ugh,0.09090909090909091,0.0,0.9090909090909091
RT @rilkesjadmani: again this isn’t me saying I ship barchie this is just me saying they have the most natural sexual chemistry of any coup…,False,en,0,7,2021-02-25 20:48:42,1365041049421238272,"['saying', 'ship', 'barchie', 'saying', 'natural', 'sexual', 'chemistry', 'coup']",rt : again this isn’t me saying i ship barchie this is just me saying they have the most natural sexual chemistry of any coup…,0.0,0.0,1.0
@JuliDG That’s accurate. Barchie is in fact boring.,False,en,0,0,2021-02-25 20:48:19,1365040956727263234,"['accurate', 'barchie', 'fact', 'boring']", that’s accurate. barchie is in fact boring.,0.0,0.14285714285714285,0.8571428571428571
@merakisakiii Thats amazing to hear dude! A happy Meraki makes a happy Barchie! And im not going to school tomorrow so I'm really looking forward to the lay in lmao,False,en,1,0,2021-02-25 20:47:30,1365040750220767236,"['thats', 'amazing', 'hear', 'dude', 'happy', 'meraki', 'makes', 'happy', 'barchie', 'im', 'going', 'school', 'tomorrow', 'really', 'looking', 'forward', 'lay', 'lmao']", thats amazing to hear dude! a happy meraki makes a happy barchie! and im not going to school tomorrow so i'm really looking forward to the lay in lmao,0.06896551724137931,0.0,0.9310344827586207
@JuliDG i can't wait to see your reaction! i love how much you love barchie now! ❤,False,en,1,0,2021-02-25 20:47:23,1365040719304548364,"['wait', 'see', 'reaction', 'love', 'much', 'love', 'barchie']", i can't wait to see your reaction! i love how much you love barchie now! :red heart:,0.13333333333333333,0.0,0.8666666666666667
The fact that none of you saw barchie coming and still deny their feelings.. maybe I should ask you all that question instead. https://t.co/SQbz8cwTOK,True,en,3,0,2021-02-25 20:47:10,1365040665034326018,"['fact', 'none', 'saw', 'barchie', 'coming', 'still', 'deny', 'feelings', 'maybe', 'ask', 'question', 'instead']",the fact that none of you saw barchie coming and still deny their feelings.. maybe i should ask you all that question instead. ,0.0,0.0,1.0
How bout they wait four more seasons with Barchie or how bout just four more episodes  and see how great they really be comparing  the post time jump just began https://t.co/eoV8ew2vVf,True,en,4,0,2021-02-25 20:47:02,1365040631865880577,"['bout', 'wait', 'four', 'seasons', 'barchie', 'bout', 'four', 'episodes', 'see', 'great', 'really', 'comparing', 'post', 'time', 'jump', 'began']",how bout they wait four more seasons with barchie or how bout just four more episodes  and see how great they really be comparing  the post time jump just began ,0.03333333333333333,0.0,0.9666666666666667
on a mission to make u a barchie shipper https://t.co/3DaKEDIEuf,True,en,2,0,2021-02-25 20:46:31,1365040503314669568,"['mission', 'make', 'u', 'barchie', 'shipper']",on a mission to make u a barchie shipper ,0.0,0.0,1.0
RT @091291Alex: Riverdale is really fucked up. They are forcing barchie to happen probably because Cole and lili broke up. Joke really.,False,en,0,1,2021-02-25 20:45:34,1365040261919891456,"['riverdale', 'really', 'fucked', 'forcing', 'barchie', 'happen', 'probably', 'cole', 'lili', 'broke', 'joke', 'really']",rt : riverdale is really fucked up. they are forcing barchie to happen probably because cole and lili broke up. joke really.,0.0,0.0,1.0
barchie to the 1975 I need it!!!,False,en,7,1,2021-02-25 20:45:32,1365040253342515202,"['barchie', '1975', 'need']",barchie to the 1975 i need it!!!,0.0,0.0,1.0
But but they said Barchie drives down the viewers https://t.co/gc8XOhYB2G https://t.co/Oi9UpDuUAI,True,en,3,0,2021-02-25 20:44:52,1365040086266638343,"['said', 'barchie', 'drives', 'viewers']",but but they said barchie drives down the viewers  ,0.0,0.0,1.0
Riverdale is really fucked up. They are forcing barchie to happen probably because Cole and lili broke up. Joke really.,False,en,1,1,2021-02-25 20:44:52,1365040086203592704,"['riverdale', 'really', 'fucked', 'forcing', 'barchie', 'happen', 'probably', 'cole', 'lili', 'broke', 'joke', 'really']",riverdale is really fucked up. they are forcing barchie to happen probably because cole and lili broke up. joke really.,0.0,0.0,1.0
@BarchiePortal I won’t pay attention to her tho! I don’t want any fights! I want to enjoy my beautiful ship with more hardcore Barchie shippers 👍,False,en,7,0,2021-02-25 20:44:51,1365040080797261830,"['pay', 'attention', 'tho', 'want', 'fights', 'want', 'enjoy', 'beautiful', 'ship', 'hardcore', 'barchie', 'shippers']", i won’t pay attention to her tho! i don’t want any fights! i want to enjoy my beautiful ship with more hardcore barchie shippers :thumbs up:,0.041666666666666664,0.0,0.9583333333333334
"@fairywhore_ He did not say that in the 5x07 promo? There is no barchie or talk of hooking up... and if you're talking about the 5x06 scene, he was clearly concerned for her, and she wanted to hook up too.",False,en,1,0,2021-02-25 20:44:50,1365040077848473600,"['say', '5x07', 'promo', 'barchie', 'talk', 'hooking', 'talking', '5x06', 'scene', 'clearly', 'concerned', 'wanted', 'hook']","  he did not say that in the 5x07 promo? there is no barchie or talk of hooking up... and if you're talking about the 5x06 scene, he was clearly concerned for her, and she wanted to hook up too.",0.0,0.02564102564102564,0.9743589743589743
"RT @JugBetts: Barchie is litterally just SEX SEX SEX and there is nothing that any of you can say to change my mind. 
Barchie 🤝 Horny and F…",False,en,0,17,2021-02-25 20:44:23,1365039966292738054,"['barchie', 'litterally', 'sex', 'sex', 'sex', 'nothing', 'say', 'change', 'mind', 'barchie', 'horny', 'f']","rt : barchie is litterally just sex sex sex and there is nothing that any of you can say to change my mind. 
barchie :handshake: horny and f…",0.0,0.0,1.0
RT @jaceyskeene: barchie edit to this town NOW,False,en,0,1,2021-02-25 20:44:09,1365039904158318594,"['barchie', 'edit', 'town']",rt : barchie edit to this town now,0.0,0.0,1.0
"@barchanted NEVER! And I love the fact that we are getting Barchie now that they are single, more mature and ready for a real relationship! 😍",False,en,5,0,2021-02-25 20:43:58,1365039858381692939,"['never', 'love', 'fact', 'getting', 'barchie', 'single', 'mature', 'ready', 'real', 'relationship']"," never! and i love the fact that we are getting barchie now that they are single, more mature and ready for a real relationship! :smiling face with heart-eyes:",0.038461538461538464,0.0,0.9615384615384616
i’m still shocked we’ve got barchie content in a romantic context,False,en,1,0,2021-02-25 20:43:46,1365039809148850178,"['still', 'shocked', 'got', 'barchie', 'content', 'romantic', 'context']",i’m still shocked we’ve got barchie content in a romantic context,0.0,0.0,1.0
SOO TRUE BARCHIE SAVING THIS SHOW https://t.co/oSinthvkDk,True,en,32,1,2021-02-25 20:43:30,1365039744581787648,"['soo', 'true', 'barchie', 'saving', 'show']",soo true barchie saving this show ,0.0,0.0,1.0
"@JuliDG So true. How many more seasons of same va and bh can people really see. Every story arc of them is done and dusted. There is nothing to show, literally nothing whereas Barchie is serving childhood best friends, fwb to lovers. How amazing is that ♥️",False,en,10,1,2021-02-25 20:43:22,1365039708116381698,"['true', 'many', 'seasons', 'va', 'bh', 'people', 'really', 'see', 'every', 'story', 'arc', 'done', 'dusted', 'nothing', 'show', 'literally', 'nothing', 'whereas', 'barchie', 'serving', 'childhood', 'best', 'friends', 'fwb', 'lovers', 'amazing']"," so true. how many more seasons of same va and bh can people really see. every story arc of them is done and dusted. there is nothing to show, literally nothing whereas barchie is serving childhood best friends, fwb to lovers. how amazing is that :heart suit:",0.022222222222222223,0.0,0.9777777777777777
when the barchie love confession is on betty/archie’s porch and they play if you love me AGAIN in the background it’s gonna happen,False,en,2,0,2021-02-25 20:43:17,1365039688755671040,"['barchie', 'love', 'confession', 'betty', 'archie', 'porch', 'play', 'love', 'background', 'gonna', 'happen']",when the barchie love confession is on betty/archie’s porch and they play if you love me again in the background it’s gonna happen,0.08695652173913043,0.0,0.9130434782608695
"I ALMOST CRIED WATCHING THIS!!!!

JUST LOOK AT THEM!!! MY SHIP IS SO PERFECT AND LOVE EACH OTHER SM!!! 😍😍😍😍 #Barchie https://t.co/r4YFwzdhx7",True,en,66,6,2021-02-25 20:42:37,1365039518382964746,"['almost', 'cried', 'watching', 'look', 'ship', 'perfect', 'love', 'sm', 'barchie']","i almost cried watching this!!!!

just look at them!!! my ship is so perfect and love each other sm!!! :smiling face with heart-eyes::smiling face with heart-eyes::smiling face with heart-eyes::smiling face with heart-eyes: barchie ",0.07142857142857142,0.0,0.9285714285714286
"He is so whipped GOD
#Barchie https://t.co/2ZQvI9xAst",False,en,7,0,2021-02-25 20:42:30,1365039491560452104,"['whipped', 'god', 'barchie']","he is so whipped god
barchie ",0.0,0.0,1.0
barchie edit to this town NOW,False,en,1,1,2021-02-25 20:42:15,1365039426389311489,"['barchie', 'edit', 'town']",barchie edit to this town now,0.0,0.0,1.0
every time barchie had sex in the episode i wanted to throw out.,False,en,0,0,2021-02-25 20:41:42,1365039290900750342,"['every', 'time', 'barchie', 'sex', 'episode', 'wanted', 'throw']",every time barchie had sex in the episode i wanted to throw out.,0.0,0.0,1.0
"@cmaroon #barchie I think its the most brilliant idea you guys could have decided to go with because first of all its fresh, good and super exciting!! And it has brought many new viewers again and not specifically #barchie shippers and it is making the show trend like crazy🔥 #riverdale",False,en,0,0,2021-02-25 20:41:18,1365039186961555456,"['barchie', 'think', 'brilliant', 'idea', 'guys', 'could', 'decided', 'go', 'first', 'fresh', 'good', 'super', 'exciting', 'brought', 'many', 'new', 'viewers', 'specifically', 'barchie', 'shippers', 'making', 'show', 'trend', 'like', 'crazy', 'riverdale']"," barchie i think its the most brilliant idea you guys could have decided to go with because first of all its fresh, good and super exciting!! and it has brought many new viewers again and not specifically barchie shippers and it is making the show trend like crazy:fire: riverdale",0.041666666666666664,0.0,0.9583333333333334
"@_h3kate_ @baedaenerys to summarize: after graduation everyone took their own paths, there was a 7 years time jump and they're all 25-years-old now, barchie just had their first time together in 5x05 and started doing fwb",False,en,2,0,2021-02-25 20:40:38,1365039019990659078,"['h3kate', 'summarize', 'graduation', 'everyone', 'took', 'paths', '7', 'years', 'time', 'jump', '25', 'years', 'old', 'barchie', 'first', 'time', 'together', '5x05', 'started', 'fwb']","  to summarize: after graduation everyone took their own paths, there was a 7 years time jump and they're all 25-years-old now, barchie just had their first time together in 5x05 and started doing fwb",0.0,0.0,1.0
@CW_Riverdale That was an episode to enjoy.... still not sure about Barchie but is growing on me. I get a terrible vibe from Chadwick.,False,en,0,0,2021-02-25 20:39:26,1365038717975453697,"['episode', 'enjoy', 'still', 'sure', 'barchie', 'growing', 'get', 'terrible', 'vibe', 'chadwick']", riverdale that was an episode to enjoy.... still not sure about barchie but is growing on me. i get a terrible vibe from chadwick.,0.0,0.041666666666666664,0.9583333333333334
@JuliDG Yep! Barchie has been around for decades in one form or another... They were never going to be some meaningless relationship.,False,en,5,0,2021-02-25 20:39:24,1365038711633715200,"['yep', 'barchie', 'around', 'decades', 'one', 'form', 'another', 'never', 'going', 'meaningless', 'relationship']", yep! barchie has been around for decades in one form or another... they were never going to be some meaningless relationship.,0.0,0.047619047619047616,0.9523809523809523
Julie quoting bhs and defending Barchie https://t.co/LSm925QXqf,False,en,25,0,2021-02-25 20:39:12,1365038661302185990,"['julie', 'quoting', 'bhs', 'defending', 'barchie']",julie quoting bhs and defending barchie ,0.0,0.0,1.0
barchie shippers are really winning i can’t do this no more,False,en,0,0,2021-02-25 20:38:35,1365038506792345601,"['barchie', 'shippers', 'really', 'winning']",barchie shippers are really winning i can’t do this no more,0.0,0.0,1.0
@barchanted Well they can keep hoping but #Barchie is here to stay!,False,en,8,0,2021-02-25 20:38:24,1365038459702960129,"['well', 'keep', 'hoping', 'barchie', 'stay']", well they can keep hoping but barchie is here to stay!,0.0,0.0,1.0
She left bc she is trying to find her sister!!! Also bc Jughead is (after irdk how many years) STILL HOMELESS and living there! Honestly don’t try to ruin #Barchie for me bc you won’t be able! They are perfect together! Sor tu you can’t see it 🤷‍♀️ https://t.co/jL5eMvWlY5,True,en,74,6,2021-02-25 20:37:48,1365038308657664002,"['left', 'bc', 'trying', 'find', 'sister', 'also', 'bc', 'jughead', 'irdk', 'many', 'years', 'still', 'homeless', 'living', 'honestly', 'try', 'ruin', 'barchie', 'bc', 'able', 'perfect', 'together', 'sor', 'tu', 'see']",she left bc she is trying to find her sister!!! also bc jughead is (after irdk how many years) still homeless and living there! honestly don’t try to ruin barchie for me bc you won’t be able! they are perfect together! sor tu you can’t see it :woman shrugging: ,0.02127659574468085,0.0,0.9787234042553191
"RT @archnbetty: Betty knew Jughead was at pops and could easily go there to see and talk to him but she went to Archie instead, let that si…",False,en,0,16,2021-02-25 20:37:41,1365038277040857089,"['betty', 'knew', 'jughead', 'pops', 'could', 'easily', 'go', 'see', 'talk', 'went', 'archie', 'instead', 'let', 'si']","rt : betty knew jughead was at pops and could easily go there to see and talk to him but she went to archie instead, let that si…",0.0,0.0,1.0
i think it makes sense why so many bh/vas are so dismissive of the direction barchie is going into because they’ve most likely never had much knowledge when it comes to adult relationships,False,en,23,2,2021-02-25 20:36:59,1365038102054600710,"['think', 'makes', 'sense', 'many', 'bh', 'vas', 'dismissive', 'direction', 'barchie', 'going', 'likely', 'never', 'much', 'knowledge', 'comes', 'adult', 'relationships']",i think it makes sense why so many bh/vas are so dismissive of the direction barchie is going into because they’ve most likely never had much knowledge when it comes to adult relationships,0.030303030303030304,0.0,0.9696969696969697
@enchqntcd Barchie is gonna serve trust me,False,en,1,0,2021-02-25 20:36:46,1365038046362693636,"['barchie', 'gonna', 'serve', 'trust']", barchie is gonna serve trust me,0.0,0.0,1.0
"@JuliDG Good for you!!! Barchie Endgame! 💞

https://t.co/jYu3xPpcI7",False,en,26,3,2021-02-25 20:35:57,1365037842859053056,"['good', 'barchie', 'endgame']"," good for you!!! barchie endgame! :revolving hearts:

",0.4,0.0,0.6
No because if Riverdale only ever showed scenes with Barchie &amp; Choni again that would be absolutely fine by me,False,en,6,0,2021-02-25 20:35:51,1365037815600414724,"['riverdale', 'ever', 'showed', 'scenes', 'barchie', 'amp', 'choni', 'would', 'absolutely', 'fine']",no because if riverdale only ever showed scenes with barchie &amp; choni again that would be absolutely fine by me,0.0,0.0,1.0
@Aestheticlils @cheryls4ngel @kat__writes How barchie is toxic? Lmao 😂😂😂,False,en,0,0,2021-02-25 20:33:49,1365037304138653711,"['barchie', 'toxic', 'lmao']",    writes how barchie is toxic? lmao :face with tears of joy::face with tears of joy::face with tears of joy:,0.0,0.0,1.0
SO obsessed with them 😭 #riverdale #barchie https://t.co/XZAdlZUIs1,False,en,6,1,2021-02-25 20:33:32,1365037233322024961,"['obsessed', 'riverdale', 'barchie']",so obsessed with them :loudly crying face: riverdale barchie ,0.0,0.0,1.0
"@JuliDG Well, if people don't like it, they will have to get used to barchie.",False,en,3,0,2021-02-25 20:33:16,1365037166955479046,"['well', 'people', 'like', 'get', 'used', 'barchie']"," well, if people don't like it, they will have to get used to barchie.",0.07142857142857142,0.0,0.9285714285714286
@JuliDG Yup true words ♥️ Why would anyone want their ship to get together even after they know that the other one cheated 🤣 #Barchie ♥️,False,en,5,0,2021-02-25 20:32:42,1365037024395206657,"['yup', 'true', 'words', 'would', 'anyone', 'want', 'ship', 'get', 'together', 'even', 'know', 'one', 'cheated', 'barchie']", yup true words :heart suit: why would anyone want their ship to get together even after they know that the other one cheated :rolling on the floor laughing: barchie :heart suit:,0.0,0.0,1.0
@dietcokestan brb watching barchie only edits of the shows to “catch up”,False,en,2,0,2021-02-25 20:31:48,1365036798485946373,"['brb', 'watching', 'barchie', 'edits', 'shows', 'catch']", brb watching barchie only edits of the shows to “catch up”,0.0,0.0,1.0
To me #Barchie been endgame and been so perfect together doesn’t take away that at one point they loved other ppl. But true love always prevails and we are seeing that now! Barchie is here to stay and ppl can hate all they want that doesn’t make me stop loving them 🥰 https://t.co/jmVqCugicx,True,en,67,11,2021-02-25 20:30:25,1365036448102158337,"['barchie', 'endgame', 'perfect', 'together', 'take', 'away', 'one', 'point', 'loved', 'ppl', 'true', 'love', 'always', 'prevails', 'seeing', 'barchie', 'stay', 'ppl', 'hate', 'want', 'make', 'stop', 'loving']",to me barchie been endgame and been so perfect together doesn’t take away that at one point they loved other ppl. but true love always prevails and we are seeing that now! barchie is here to stay and ppl can hate all they want that doesn’t make me stop loving them :smiling face with hearts: ,0.19047619047619047,0.047619047619047616,0.7619047619047619
@bestshipsxworld @JuliDG waiting for Barchie to serve like Leyton ♥️ Endless parallels in both ships ❤️,False,en,2,0,2021-02-25 20:29:59,1365036341247897603,"['waiting', 'barchie', 'serve', 'like', 'leyton', 'endless', 'parallels', 'ships']",  waiting for barchie to serve like leyton :heart suit: endless parallels in both ships :red heart:,0.08333333333333333,0.0,0.9166666666666666
HELP MY MOM JUST WALKED IN ON ME REWATCHING THE BARCHIE CAR SCENE😭😭😭😭😭😭😭,False,en,2,0,2021-02-25 20:26:28,1365035454404431878,"['help', 'mom', 'walked', 'rewatching', 'barchie', 'car', 'scene']",help my mom just walked in on me rewatching the barchie car scene:loudly crying face::loudly crying face::loudly crying face::loudly crying face::loudly crying face::loudly crying face::loudly crying face:,0.0,0.0,1.0
@JuliDG not them calling barchie fan service when there were always hints of barchie’s feelings and also there were 4 seasons of bugvarchie and im pretty sure Roberto called bugjead a burden so imp bugvarchie were fan service,False,en,1,0,2021-02-25 20:24:47,1365035032419725315,"['calling', 'barchie', 'fan', 'service', 'always', 'hints', 'barchie', 'feelings', 'also', '4', 'seasons', 'bugvarchie', 'im', 'pretty', 'sure', 'roberto', 'called', 'bugjead', 'burden', 'imp', 'bugvarchie', 'fan', 'service']", not them calling barchie fan service when there were always hints of barchie’s feelings and also there were 4 seasons of bugvarchie and im pretty sure roberto called bugjead a burden so imp bugvarchie were fan service,0.0,0.0,1.0
the way that made barchie happen when they were the sexiest as ever,False,en,18,0,2021-02-25 20:24:28,1365034954271424513,"['way', 'made', 'barchie', 'happen', 'sexiest', 'ever']",the way that made barchie happen when they were the sexiest as ever,0.07692307692307693,0.0,0.9230769230769231
@RiverdaleBRNews #Barchie carrying the show ♥️ where are the stupid bh fans hiding,False,en,5,0,2021-02-25 20:23:49,1365034789812625410,"['barchie', 'carrying', 'show', 'stupid', 'bh', 'fans', 'hiding']", barchie carrying the show :heart suit: where are the stupid bh fans hiding,0.0,0.0,1.0
taylor writes ALL her songs for barchie https://t.co/ekV7znpFS2,True,en,5,0,2021-02-25 20:22:57,1365034569481793538,"['taylor', 'writes', 'songs', 'barchie']",taylor writes all her songs for barchie ,0.0,0.0,1.0
@barchie_gifs @lilireinhart @RiverdaleWriter @WriterRAS Damnnn the things you guys notice! I love it 😍😍,False,en,9,0,2021-02-25 20:22:44,1365034516734242824,"['damnnn', 'things', 'guys', 'notice', 'love']", gifs    damnnn the things you guys notice! i love it :smiling face with heart-eyes::smiling face with heart-eyes:,0.07142857142857142,0.0,0.9285714285714286
#Riverdale  could really use #TheVampireDiaries  writers .  Bad writing Riverdale . Just bad writing . You made #Barchie  look so Ordinary and boring !!!!,False,en,0,0,2021-02-25 20:22:35,1365034478406615040,"['riverdale', 'could', 'really', 'use', 'thevampirediaries', 'writers', 'bad', 'writing', 'riverdale', 'bad', 'writing', 'made', 'barchie', 'look', 'ordinary', 'boring']",riverdale  could really use thevampirediaries  writers .  bad writing riverdale . just bad writing . you made barchie  look so ordinary and boring !!!!,0.0,0.125,0.875
"@snowyjay I believe they are just playing wiith the triangle. Veronica will act as a wench between Barchie, which will lead to an inevitable love confession in the second half of season 5. Am confident ♥️",False,en,12,1,2021-02-25 20:22:26,1365034441488273409,"['believe', 'playing', 'wiith', 'triangle', 'veronica', 'act', 'wench', 'barchie', 'lead', 'inevitable', 'love', 'confession', 'second', 'half', 'season', '5', 'confident']"," i believe they are just playing wiith the triangle. veronica will act as a wench between barchie, which will lead to an inevitable love confession in the second half of season 5. am confident :heart suit:",0.029411764705882353,0.0,0.9705882352941176
RT @bttyarchie: THEY ARE THE CUTEST!! #Barchie https://t.co/JT3NJNcNQ1,False,en,0,15,2021-02-25 20:22:18,1365034408671993857,"['cutest', 'barchie']",rt : they are the cutest!! barchie ,0.0,0.0,1.0
"@Onyx_pyromancer So hot it steamed up my computer screen, lol 🔥 #Barchie #Riverdale",False,en,0,0,2021-02-25 20:22:02,1365034342125211650,"['hot', 'steamed', 'computer', 'screen', 'lol', 'barchie', 'riverdale']"," pyromancer so hot it steamed up my computer screen, lol :fire: barchie riverdale",0.08333333333333333,0.0,0.9166666666666666
"RT @imaginebarchie: This is the look of a man who is totally in love
#barchie #BARCHIETIMEJUMP https://t.co/raZFdXiyYU",False,en,0,43,2021-02-25 20:21:39,1365034242653048841,"['look', 'man', 'totally', 'love', 'barchie', 'barchietimejump']","rt : this is the look of a man who is totally in love
barchie barchietimejump ",0.06666666666666667,0.0,0.9333333333333333
barchie’s child we love you! https://t.co/p7DvK4GkwP,False,en,33,0,2021-02-25 20:21:36,1365034230422601729,"['barchie', 'child', 'love']",barchie’s child we love you! ,0.2,0.0,0.8
@fBarchiewb anything for barchie https://t.co/JMsXnUYy0G,False,en,1,0,2021-02-25 20:20:48,1365034031394529283,"['anything', 'barchie']", anything for barchie ,0.0,0.0,1.0
no offense to barchie but if you have a barchie tounge kiss as your pfp your sick🥥 #Barchie,False,en,0,0,2021-02-25 20:20:06,1365033855611252762,"['offense', 'barchie', 'barchie', 'tounge', 'kiss', 'pfp', 'sick', 'barchie']",no offense to barchie but if you have a barchie tounge kiss as your pfp your sick:coconut: barchie,0.0,0.0,1.0
